iso_code,title,description,pubDate
us,"Pop/Jazz; Conjuring Up The Founder, Jimi Hendrix","It's impossible to listen to rock-and-roll today without hearing the ghost of the guitarist Jimi Hendrix. Using the grammar of blues and rhythm-and-blues, Hendrix wrote the rules of modern rock. His improvisations, coarse and nasty or smoothly passionate, glorifed the noise and textures of the electric guitar, in the process elevating the instrument to its premier position in pop music. Working with the most basic of rock instrumentation, the trio, he took harmonic and textural liberties that have defined self-confident, risky excess to this day. On a cultural level, he translated a black performance esthetic into one for white youths. And he wrote hits, the sort that probably wouldn't have made it to the radio today; Hendrix was both a product of and definer of the 1960's.",1989-12-01T05:00:00+0000
us,THE MEDIA BUSINESS: Advertising; People,* Shelly Hirsch has been named executive vice president of programming and distribution at Bohbot Communications.,1989-12-01T05:00:00+0000
us,A Move to Foil Counterfeiting,Canada's central bank will introduce a $50 bill Friday affixed with a color-changing film that officials say is the most sophisticated measure to foil counterfeiters.,1989-12-01T05:00:00+0000
us,Broadway Is Trying to Unite To Fight High Price of Drama,"Producers, theater owners and unions are discussing a plan to cut costs and prices so that some serious plays would have a better chance to succeed on Broadway.",1989-12-01T05:00:00+0000
us,For the Record,Texas Lawyer's Creed,1989-12-01T05:00:00+0000
us,Mate Who Piloted The Exxon Valdez Won't Be Charged,"The State of Alaska has decided not to prosecute Gregory T. Cousins, who was at the helm of the tanker Exxon Valdez when she ran aground in Prince William Sound last March, causing the nation's worst oil spill.",1989-12-01T05:00:00+0000
us,"In Which Boston Brahmin Law Firms Slug it Out. Genteelly, Of Course.","After seven years of litigation, there is still some dispute over whether toxic solvents dumped at a tannery in Woburn, Mass., found their way into the municipal water supply and caused six deaths from leukemia. But there is no denying that bad karma from the case has seeped even further than the chemicals, crossing the Charles River and into Boston's blue-blooded bar.",1989-12-01T05:00:00+0000
us,Four Salvadoran Deaths,To the Editor:,1989-12-01T05:00:00+0000
us,Sale by Media General,"Freedom Newspapers Inc. of Irvine, Calif., has agreed to buy 30 weekly newspapers in Southern California from Media General Inc., Media General said this week. No terms were disclosed. The 30 papers have a circulation of 470,000 and are published in Orange County and eastern Los Angeles County by Golden West Publishing Inc., a Media General unit.",1989-12-01T05:00:00+0000
us,Texas Meridian Resources Ltd. reports earnings for Qtr to Sept 30,"b-Net loss c-Included an extraordinary credit of $1,706,000, or 15 cents a share, from a gain on debt restructuring. Dividend payments exceeded net income for the latest quarter; loss per unit was less than 1 cent a share.",1989-12-01T05:00:00+0000
us,2 Killed and 450 Wounded During Strike in Bangladesh,"Two people were killed and 450 wounded in violence during a nationwide general strike, the police said today.",1989-12-01T05:00:00+0000
us,South African Detective Is Held in 2 Killings,The South African police disclosed today that they are holding a former narcotics detective in connection with the killings this year of two whites who were prominent in the struggle against apartheid.,1989-12-01T05:00:00+0000
us,Suit Is Filed By Ferranti,"The British military electronics company Ferranti, which has said it was victimized by fraud in its United States operations, said today that it had filed a lawsuit seeking nearly $400 million from former employees and associated companies.",1989-12-01T05:00:00+0000
us,DEALS,"BASKETBALL HOUSTON (NBA) - Activated Tim McCormick, center, from the injured list. Placed Adrian Caldwell, center-forward, on the injured list.",1989-12-01T05:00:00+0000
us,"No 3-Beatle Reunion, George Harrison Says",Paul McCartney's suggestion that the three surviving Beatles reunite is not for George Harrison.,1989-12-01T05:00:00+0000
us,"General Mills, Nestle Plan Europe Push","If General Mills gets its way, the continental breakfast will soon include a bowl of Cheerios.",1989-12-01T05:00:00+0000
us,Ford Plans to Shut V-8 Engine Plant,"The Ford Motor Company told 900 employees at its Windsor, Ontario, engine plant that it will close the factory late next year. The plant was shuttered in 1981 during the auto industry's deep recession but reopened in 1983 when demand for the larger engines grew.",1989-12-01T05:00:00+0000
us,Catholicism With a Human Face,"It is fitting that, on the way to his shipboard summit meeting with George Bush, Mikhail Gorbachev is stopping today at Vatican City for an audience with the Pope. More than any American President or Western leader, John Paul II has played a crucial role in the historic liberalization of the Communist world.",1989-12-01T05:00:00+0000
us,ARAB NATIONS PUSH P.L.O. PEACE ROLE,"In advance of this weekend's superpower summit meeting off the Mediterranean island of Malta, Arab foreign ministers today petitioned President Bush and President Mikhail S. Gorbachev to give priority to the Middle East conflict and to acknowledge the Palestine Liberation Organization as a participant in the diplomacy of peace.",1989-12-01T05:00:00+0000
us,Contingency Fees for Lawyers Are Plain Wrong,To the Editor:,1989-12-01T05:00:00+0000
us,Barnwell Industries Inc. reports earnings for Qtr to Sept 30,"b-Included extraordinary credits of $150,000, or 11 cents a share for the quarter and $450,000, or 32 cents a share for the year.",1989-12-01T05:00:00+0000
us,Giants to Open Stadium Talks,"The San Francisco Giants will open negotiations with Santa Clara County in about two weeks on a potential new home for the National League champions 40 miles south of here, the team's owner, Bob Lurie, said today.",1989-12-01T05:00:00+0000
us,Chevron Stock Is Most Active,"Stock of the Chevron Corporation, which has been pushed up in recent days on speculation that it is a takeover candidate, was the most active stock on the New York Stock Exchange yesterday. Almost 3.4 million shares changed hands, including a one-million-share block. The San Francisco-based oil company closed at $68.625, up 25 cents. ''The rumor is that it's",1989-12-01T05:00:00+0000
us,Chargers' Season Marked By Lost Close Encounters,"When Coach Dan Henning of San Diego is asked what has been the difference between a winning and a losing record for the Chargers this season, his answer is terse: ''24 points.''",1989-12-01T05:00:00+0000
us,When Builders Must Sell Some Lots,LEAD: The large amount of capital needed to carry a subdivision until houses are built and sold is forcing many developers to forgo some profits by selling off lots to other builders or to individuals wishing to build their own houses.,1989-12-01T05:00:00+0000
us,Farm Prices Rose by 1.4% Last Month,"The prices farmers received for raw products rose by 1.4 percent in November over the previous month, primarily because of higher prices for strawberries, milk, eggs and celery, the Agriculture Department said today.",1989-12-01T05:00:00+0000
us,Contingency Fees for Lawyers Are Plain Wrong; Call It Extortion,To the Editor:,1989-12-01T05:00:00+0000
us,Methode Electronics reports earnings for Qtr to Oct 31,,1989-12-01T05:00:00+0000
us,"Heart Risk Persists After Cocaine Use, Study Says","An increased risk of heart attack from taking cocaine can persist for at least two weeks after the start of a withdrawal program, a new study shows.",1989-12-01T05:00:00+0000
us,Czechs Fault Policies of Hard-line Communists as Cause of Industrial Lag,"Frantisek Kucera, the general manager of the century-old Tos Hostivar Machinery Company, is one of those who lost out in the bargain that the hard-line Communist Government made to keep itself in power - cutting back on crucial investments to keep workers docile by providing them oranges, automobiles and homes.",1989-12-01T05:00:00+0000
us,Books of The Times; God and Man Together in the Shtetl,A Treasury of Yiddish Stories Edited by Irving Howe and Eliezer Greenberg With drawings by Ben Shahn. 676 pages. Viking. $29.95.,1989-12-01T05:00:00+0000
us,Japanese Developer Buys Picasso at Record Price,A Japanese real-estate developer paid $51.3 million yesterday for Pablo Picasso's ''Pierrette's Wedding'' and said he planned to hang it at an auto racing resort he is building on the southern Japanese island of Kyushu.,1989-12-01T05:00:00+0000
us,Houston Seen As Summit Site,"President Bush has selected Houston as the site of the economic summit meeting in July for the seven leading industrial countries, White House officials said today.",1989-12-01T05:00:00+0000
us,BRIEFS,Debt,1989-12-01T05:00:00+0000
us,"VOICES OF THE NEW GENERATION;
Some Walls, Like Mine, Don't Fall","LEAD: Like most of us, I sat glued to the TV this month, fixating on the people of East Berlin and West Berlin as they danced atop that famous concrete slab. My eyes focused, particularly, on the people my age - the Germans in their 20's. I watched them kiss and drink and dance. And I envied them. In fact, I'd enjoy visiting them.",1989-12-01T05:00:00+0000
us,Sounds Around Town,Clarity and Sinew,1989-12-01T05:00:00+0000
us,Americans Freed After Salvador Siege,An American diplomat held at gunpoint in his home for more than 14 hours by leftist guerrillas was freed at dawn today when the rebels withdrew under a temporary cease-fire.,1989-12-01T05:00:00+0000
